2025-03-26 17:49:58.887 +0530	START		Running Testcases/LaunchApplication.script
2025-03-26 17:50:09.826 +0530	Connect		Mymachine:(null)	2	on_connectsut	CommonUtilities/Core.script
2025-03-26 17:51:29.559 +0530	click	(TEXT:"Log in")	at (1279, 108)	5	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:34.551 +0530	waitfor	(TEXT:"Welcome, Please Sign In!")	found at (951, 389)	6	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:34.600 +0530	typetext		[controlKey]a	7	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:37.117 +0530	imagelocation	(TEXT:"Email")	at (1052, 528)	8	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:37.227 +0530	click		at (1052, 528)	8	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:37.931 +0530	typetext			9	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:40.407 +0530	imagelocation	(TEXT:"Password")	at (1039, 583)	10	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:40.529 +0530	click		at (1039, 583)	10	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:41.286 +0530	typetext		[controlKey]a	11	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:41.990 +0530	typetext			12	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:42.939 +0530	click	LOGIN	at (1251, 728)	13	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:46.820 +0530	imagefound	(TEXT:"Login was unsuccessful")	Unable to Find Image (TEXT:"Login was unsuccessful") within 0.00 seconds. Text not found.	15	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:48.774 +0530	imagefound	(TEXT:"saved password")	found at (897, 235)	18	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:50.737 +0530	click	(TEXT:"Close")	at (1131, 364)	19	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:53.177 +0530	imagefound	(TEXT:"save")	found at (856, 235)	20	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:51:53.295 +0530	click		at (856, 235)	21	on_login	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:52:34.442 +0530	imagefound	(TEXT:"Check your saved passwords")	Unable to Find Image (TEXT:"Check your saved passwords"). Text not found.	23	on_regsiter	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:53:10.294 +0530	imagefound	(TEXT:"Your registration completed")	Unable to Find Image (TEXT:"Your registration completed"). Text not found.	24	on_regsiter	ApplicationUtilities/Nopcommerce.script
2025-03-26 17:53:10.349 +0530	EndTestCase		(Duration:"191.457", Errors:"1", Exceptions:"0", StartTime:"2025-03-26 17:49:58 +0530", Successes:"2", TestCase:"Testcases/LaunchApplication.script", Warnings:"0")
2025-03-26 17:53:10.804 +0530	Error Screen	C:/Users/sudheeksha.gunuputi/Documents/Eggplant/CommonforAll.suite/Results/Testcases/LaunchApplication/20250326_174958.881/Screen_Error.png	CapturedErrorScreenshot	0153A41A-508C-CC0C-4D36-3D7182607C95
2025-03-26 17:53:10.814 +0530	FAILURE	Screen_Error.png	AssertionFailed: (false: imagefound(text:"Your registration completed")) -- Execution Time 0:03:11 Testcases/LaunchApplication.script
